gene,IN_BT_H,IN_AT_H,IN_BT_I,IN_AT_I,IN_BT_J,IN_AT_J,IN_BT_K,IN_AT_K,IN_BT_L,IN_AT_L
UBLCP1,8.270184005752542,7.945594862719764,8.100545277495604,8.084053181258296,7.987863775910826,8.118235763421843,8.066232427448476,7.90218563719267,8.039497267647514,7.8975162460648045
ADRA1B,7.109459860700251,7.248829769845132,7.380752294201866,7.78588420337647,7.174548599223038,7.122066199321183,6.729711718544953,6.967801079903951,6.984963066264566,6.937358781780864
TTC1,9.463248687004418,9.303479978970909,9.446574842196172,9.255638434946528,9.19520581372419,9.155062041250945,9.372294329395231,9.444031066769124,9.208979585398813,9.197419811624252
PWWP2A,8.101175917041076,8.043808836271289,8.091147357493133,7.772017173856014,7.800216071015484,7.952340556904682,7.885161216721878,7.82055646509476,7.954452713236506,7.8078644974630445
CCNJL,6.6782919261363904,6.512855257150558,6.5484327049552835,6.664227303574543,6.4203192716715,NA,6.410426719602226,6.306105544189792,6.34871006916476,6.312373655844206
ZBED8,6.991315693136501,6.495609489503562,6.602337202415329,6.365051963830344,6.437594272032571,NA,6.818089972755838,6.475629540983763,6.743956520879363,6.32964990943546
SLU7,9.38507090603325,9.45842756958132,9.428031225198197,9.258127721569418,9.100734491402633,9.15158586474608,9.482667428211707,9.28573676511154,9.340983270228822,9.268599614739509
GABRB2,6.656277432135006,6.6900908191673265,6.310106483857593,NA,7.132725315620624,7.2704499270134875,6.958040371893921,7.005223943404301,6.767606843099966,6.819987633459242
CCNG1,11.005295810965539,10.634147382517568,10.580211539767234,10.654611804228198,10.792883975019034,10.805588211337312,10.95898384054719,10.679184511077212,11.008982138782581,10.901389469771013
NUDCD2,7.918987714552482,7.666107343092198,7.952713237713534,7.813224735201024,7.759569583943074,7.827197363723468,8.00298629052256,7.941331275391067,8.039497267647514,7.8682469416637115
MAT2B,10.187150335540712,9.949816837645377,10.149980901942383,9.917367498503793,9.797037840359836,9.795065832666253,10.373589018834087,10.20207979409385,10.35963224470071,10.211539737350568
TENM2,7.570265652648058,7.468084781652956,7.770430717343401,7.268594382481245,7.376200254201986,7.093368044360794,7.551167704228048,7.447240325733351,7.128878238925914,7.5148794190896915
CTB-178M22.2,6.110088462998123,6.31077536901635,6.342139063050587,6.209187653106496,6.454665014289552,6.533925474693912,6.2562987164263335,6.545023563500057,6.497542638944864,6.312373655844206
WWC1,10.818394767254953,11.128946383543408,10.818826778636591,11.033038529106907,12.013858964754059,12.135994871176393,11.145038884000842,11.185787759519572,11.221955829748413,11.487570415737228
RARS1,9.323525595598014,9.247898149646327,9.36118467775662,9.388818185221202,9.27668534005695,9.400324714048956,9.370207277974707,9.31583957417203,9.370249592788799,9.393020183895757
PANK3,10.141315866006277,9.976487552778844,9.623237649494767,9.956212173469906,10.23780548310688,10.195255003022655,10.037199894656467,9.901524660516301,10.055338854233911,10.260801224660229
SLC2A3P1,8.188153244397721,7.989388288526285,7.710317691985742,8.026812447336553,8.44627624810634,8.132412529661291,8.116898937252849,7.868732888318795,8.259827747583623,8.449347604977401
SLIT3,9.4311878329534,9.48489546024808,9.773281590239455,9.479076463498059,9.259782165924879,9.009035385515915,9.880329902182027,9.676407280334129,9.495948524634459,9.682547886258476
SPDL1,6.955704268296863,6.9143327791745834,6.921456857258641,6.911915269907771,6.67460908903126,6.714352475371707,6.991005766617832,6.807578551684101,7.0730223069200955,6.914635753845167
DOCK2,6.454215678366703,6.368751559974812,6.52070636677815,6.454560993950303,6.504698579097828,NA,6.805791021654163,6.475629540983763,6.593288871409734,6.49191380855191
FOXI1,9.57310406396302,10.032885460031627,9.688571642201952,9.971461849414192,8.894059311200689,9.18597637743042,9.144595167083637,9.723954606225384,8.486998423903145,8.425431845488063
LINC01187,9.744659106298167,9.738755646911313,10.331550169067715,10.087982083643022,9.98508167568526,9.518385787790441,10.119021985767864,10.101980317722841,9.513543541742944,9.147125387512762
LCP2,6.803761968015552,7.062254146864619,7.053114553458817,7.155656835143964,7.153788466029328,7.2704499270134875,7.183930434136596,6.889912037866297,6.964642608323108,7.035404511978695
RANBP17,6.466917646952872,6.460487336941718,6.310106483857593,6.649137069958781,6.826609241977895,6.769808824406076,6.458351393178123,6.3455349270833326,6.9336151764591305,7.127210850457978
NPM1,11.339151236765948,11.475955095904682,11.398320979694947,11.395518904515997,11.33209983284081,11.59552997592237,11.291185868462586,11.415716808953244,11.246890419775507,11.15996928040031
FBXW11,9.586265975855389,9.647978962779007,9.511425068122103,9.613460971944235,9.905033672215065,9.939132969632823,9.658855706595077,9.565936815134306,9.588509572880799,9.699266390332498
STK10,7.838164684196755,8.03786248800693,8.013675398754703,8.171162082245292,8.43341285090133,8.096705956198782,8.249973059274275,8.161755379140189,8.115204440251429,8.204347751181327
UBTD2,8.295336058939046,8.298792520964566,8.038335214724821,8.354484973970493,8.738910483012413,8.653610436048865,8.464712020325965,8.328523744076115,8.66128557370882,8.563318292528
SH3PXD2B,7.149414990417908,7.357852478111608,7.234771820474729,7.218351981071837,7.132725315620624,7.064087595678804,7.0754006327111325,7.211417291778903,6.8250908366168765,7.175798690421153
NEURL1B,8.596440292223217,8.34286780613753,8.897113051500595,8.88883600559971,7.852689304667171,7.8616443742692015,8.776616584599855,8.395831348600503,8.729122587779653,8.783125311714649
DUSP1,10.408307363517542,12.343284109621436,11.508769868282009,12.00216584403885,11.501899446099086,12.516820156879165,11.54862477123017,11.809588564429797,9.089710042236744,11.972593304039668
ERGIC1,10.99162089064833,11.004121092877709,10.953285652876867,10.892701847091057,10.900401253129504,10.83405937016379,10.805263467732587,10.9284639020132,10.741966387789178,10.801953845542704
RPL26L1,7.381853487081718,7.357852478111608,7.60200113924693,7.462368291751746,7.367210598875712,7.450959832165315,7.5062629138821055,7.593659710972652,7.316962988813234,7.175798690421153
ATP6V0E1,11.064494271126689,10.842947781630821,11.096377832426878,11.021362961890581,10.76063329993842,10.870462746461467,11.160217274493077,11.256690530017348,10.966814389992859,10.690144549422596
CREBRF,9.537407035026046,9.281000157763225,8.799505302267756,8.898441963212594,8.496612744001572,9.116355515753035,9.279707654079466,8.969582471243099,9.09439443857323,9.273073471945985
BNIP1,7.395209241273668,7.5787050054291845,7.60200113924693,7.470977157489742,7.100542691355195,7.295862973783321,7.459915659017377,7.419785619599066,7.439829854543824,7.552166778899979
STC2,7.803522276531443,8.118960632482839,8.003692237219134,8.349824640120513,8.312170081604197,8.697181195697596,8.096845332930629,8.242332643789533,8.52219093875933,8.620611032386948
BOD1,8.783285400177846,8.68480445006842,8.737605002396208,8.819741534243617,9.025586116884739,9.091172179494997,8.859295110079396,8.96008331700578,8.84484052837904,8.957244474408991
LINC01485,6.599725957168135,6.749501044471583,7.226212051059222,6.873474455700691,6.903231778732191,7.003681838620659,6.64939821323353,6.862986049853511,6.719912218690515,6.665251277154464
CPEB4,10.404184208564672,11.141478911569143,10.5530861464237,11.112224224325828,10.830983600873113,11.087935118161937,11.016161341791257,11.366230391880622,10.668474446479467,11.396190404072447
SFXN1,10.42955985336156,10.19262546731532,10.101656769747056,10.025063366053066,10.132971467451936,10.104678110786935,10.461495766876077,10.250939062035727,10.503053486750414,10.614599781555324
HRH2,6.263550826853,6.424489405930407,6.478092105751384,6.488866518238148,6.504698579097828,6.596607204977294,6.219693254728418,6.3648530695190395,6.251441866835173,6.36359439614777
THOC3,6.110088462998123,6.229664992034008,6.492437078819741,6.401524126617333,6.437594272032571,NA,6.489439584559094,6.325954817431355,6.566574604066697,6.380272003870008
AC139491.7,6.667326646790269,6.734876158340906,7.119327160294116,6.886402156630865,6.537116197206559,6.576014230660282,6.7682525743178115,6.929381937876,6.767606843099966,6.6097530112197695
AC139491.5,6.348364498653029,6.208655015931845,6.615504585648867,6.327634591702577,6.471536268895213,NA,6.39409167775675,6.527985263010522,6.3329469309461945,6.294888196038789
SIMC1,6.982494877858459,7.002451550391967,7.081864156518827,7.123257338662248,7.033940889042981,6.97250358663294,6.878060134239581,6.980383498075367,6.923122674703607,6.903138656003582
KIAA1191,12.746935031024162,12.872003356544063,12.93681767997729,13.059474117495162,12.536157525914113,12.707922708210775,12.443429340192827,12.681747588350088,12.67887305491111,12.76732808582544
ARL10,7.857593196936287,7.594995202435816,7.787986879539907,7.707911485214636,8.116825572687526,7.727994766779056,7.678060605360965,7.618023826422905,7.985044080693214,8.245906207408545
NOP16,7.955510242324001,8.357265349496586,8.095853969334737,8.18169000662272,8.525184591668062,8.829244097021407,7.807086127676825,8.36736883707535,7.979990350008255,8.16637436437493
HIGD2A,9.49150664701584,9.375979424748774,9.755543490514308,9.613460971944235,9.576863771102943,9.61241898574971,9.532043242021217,9.629238602572052,9.414002328289197,9.299629130240575
CLTB,9.489951196720154,9.48707935476972,9.608491240749114,9.787256274710806,9.685733103003232,9.774872925715353,9.399154779654367,9.607093232762763,9.609933156525114,9.317065175295308
FAF2,9.383396294610773,9.504432511197283,9.376739239725557,9.354333168468187,9.571002793854209,9.61241898574971,9.211402811854438,9.530006368929731,9.406487843934928,9.370233045829496
RNF44,9.266523603709258,9.221908000933164,9.100499254369872,9.160378497982126,9.177314422724221,9.278124704584917,9.570725733583057,9.471034829041784,9.38752859167286,9.395074005347714
CDHR2,9.894441986738444,10.019368605778777,9.964271248134164,10.191890007692598,10.907395380651488,10.689329169377539,10.161880262023258,10.431339619983639,10.535280178112023,10.439591501974494
TSPAN17,8.883834060541968,8.766185527902016,9.001133259044794,8.826466381521064,9.159198368701018,9.18257398241743,8.838310690604205,8.914907715319892,9.037152123933035,8.929172725975624
UIMC1,7.982307951123306,8.528190544545485,8.109882378577685,8.139109381175704,8.353726747959861,8.267008016837634,8.008363991266423,7.99812763842088,8.068354978940825,8.2321859670533
ZNF346,7.497825506837289,7.5787050054291845,7.5411860402792925,7.444994925940233,7.293203083690845,7.2048875157547165,7.4120302011673465,7.526602790938811,7.606495017868799,7.499690429643176
FGFR4,10.086792095138017,9.946646442887541,9.846326222342412,10.090777847995659,10.199063236927909,9.963127762123623,10.255309643249578,10.176331806600368,10.33014737728976,10.108915849620141
NSD1,10.331356892631666,10.546814042471105,10.13290749790411,10.220253438076803,10.077552108083472,9.868896956163832,10.148547203180497,10.126248869554834,10.135934300843111,10.44356603551214
RAB24,8.723652449581017,8.618616365180767,8.886286340646999,8.77176891710148,8.846332417622268,8.82488583467077,8.93184211286605,8.885100999057213,9.147199380901284,8.871335492439847
MXD3,8.744675066758127,8.574111780018931,8.891709851936419,8.655729973642096,8.745863839117982,8.762446034045825,8.934669468591338,8.840929690924709,9.037152123933035,8.853522317777166
PRELID1,10.475084470971346,10.334004048133814,10.717103712363002,10.621160529340544,10.30878446019909,10.302589818695674,9.409354008576468,9.670594845691658,10.655853401635307,10.42257650223692
LMAN2,10.346907000909628,10.31691758644365,10.451165222664763,10.461839404305591,10.531351983274105,10.466840700038635,10.605068078847392,10.54159638046847,10.343982003908499,10.241526310996054
RGS14,7.982307951123306,8.055628512760453,8.182480500244509,8.089654309183494,8.685663840533783,8.464841180982916,8.165846397744765,7.882207203601399,8.461842716781156,8.40111295796479
SLC34A1,12.73138595347127,12.647070555648062,12.795143575817626,12.693947486287728,13.255624462220501,13.097100958639457,13.489132919854555,13.381082828876076,13.888010824239352,13.650766134391823
GRK6,7.667036878580756,7.840203903018149,7.787986879539907,7.936454161508529,7.993717141661033,8.174125716024513,7.964770474084113,7.928400378452246,7.995098745336453,8.008994263152111
DBN1,9.10317284624288,9.176620970522194,9.074504644825355,9.253144845843277,9.29576382269962,9.229492470881382,9.092377519334613,9.034380918486601,8.8308732804381,8.811082456191205
PDLIM7,7.773152053622147,7.485665086306885,8.345494155319866,8.386692499462779,8.836594609375805,8.492583186076622,8.384266272052745,8.183686461680091,8.226075747097193,8.08729100995648
DOK3,6.441400965690551,6.512855257150558,6.419242928938364,6.209187653106496,6.599846018492528,NA,6.578878532710266,6.40273083018304,6.6705876167347,6.32964990943546
DDX41,9.444097796888999,9.385376481702977,9.653882609861848,9.479076463498059,9.316929799408767,9.446446688460124,9.363927947371481,9.586661778571296,9.483503075592727,9.250564147541862
FAM193B,9.41652468388316,9.303479978970909,9.547950458127469,9.272973913892564,9.156591690677534,8.926013729351437,9.592373089956231,9.393171932852805,9.53265339356165,9.308373493193242
TMED9,10.132370469707318,10.21914381164567,10.299264905989835,10.404567090785848,10.433536829197545,10.56418174003053,10.275522769593458,10.431339619983639,10.282707665903514,10.225457182295536
B4GALT7,8.180459352345359,8.216949282139913,8.380633911241087,8.409265486615896,8.220299797096379,8.10391831454523,8.480276582730532,8.395831348600503,8.321060296393608,8.107471930761353
N4BP3,7.341028114438108,7.545562270195599,7.053114553458817,7.772017173856014,8.01113609446986,7.404988342174837,7.023234950731291,7.474182398654363,7.316962988813234,6.926041987620924
RMND5B,8.946417133965708,8.883567529420425,9.114483169590423,9.046909918927724,8.961321031835238,8.926013729351437,8.903259562972119,8.927960016557112,9.022479497076787,8.968322001460695
NHP2,8.726297090127574,8.63840062512186,8.978373949350935,8.74717085897824,8.71784705237686,8.677978674710047,8.66186538896719,8.918181877643079,8.788141424840799,8.705810826741658
HNRNPAB,9.698266549969214,10.020876747561926,9.67133138315751,10.187978699815233,10.574954562784571,10.744597228316595,9.520797888348186,9.93746626019966,9.767820553188821,9.864021497011422
PHYKPL,9.886187934442917,9.812013214068948,9.868500447546326,9.605663232752356,9.685733103003232,9.657232835435135,9.650281057466495,9.656940731721212,9.892746044729137,10.033132101421051
COL23A1,6.552833466807101,6.628130003649739,6.889289532426479,7.144937623837031,6.786716531230636,6.676161359427394,6.593260765067457,6.65897257689777,6.63245559207313,6.6238288932173655
CLK4,9.092962832383815,8.93886116038665,8.842148261556432,8.939344191196442,8.626614235137657,8.73018262949108,9.127398427840063,8.931204724412117,9.077932073087874,8.826383261032461
ZNF354A,7.918987714552482,7.673796620579613,7.740687236410208,7.859858404544731,7.759569583943074,7.903577896581436,7.861584938503603,7.657738176540903,7.819509652420113,7.544785993509829
